太陽を背にして露のある草原や水面などを見るとき、見る人など影の周囲に見られる光輪で、「稲田の御光」とも呼ばれる現象を何というでしょう？,ハイリゲンシャイン,ペニテンテ,ブロッケン現象,セントエルモの火,自然科学
日出または日没時に地平線に対して垂直方向へ、太陽から炎のような形の光芒が見られる現象を何というでしょう？,サンピラー,セントエルモの火,ハイリゲンシャイン,マラカイボの灯台,自然科学
太陽の下46度の水平線上の薄雲に虹色の光の帯が見える現象「環水平アーク」の別名を何というでしょう？,ファイヤーレインボー,セントエルモの火,サンピラー,ブロッケン現象,自然科学
父がライオンで母がトラの雑種動物を何というでしょう？,ライガー,タイゴン,レオポン,ライアード,自然科学
母がライオンで父がトラの雑種動物を何というでしょう？,タイゴン,ライガー,レオポン,ライアード,自然科学
母がライオンで父がヒョウの雑種動物を何というでしょう？,レオポン,ライガー,タイゴン,ライアード,自然科学
父がライオンで母がヒョウの雑種動物を何というでしょう？,ライアード,ライガー,タイゴン,レオポン,自然科学
加熱すると、炎の色が赤になる金属イオンは次のうちどれでしょう？,Li(リチウム),Na(ナトリウム),Ba(バリウム),K(カリウム),自然科学
加熱すると、炎の色が黄色になる金属イオンは次のうちどれでしょう？,Na(ナトリウム),Li(リチウム),Cu(銅),K(カリウム),自然科学
加熱すると、炎の色が紫になる金属イオンは次のうちどれでしょう？,K(カリウム),Li(リチウム),Na(ナトリウム),Ba(バリウム),自然科学
加熱すると、炎の色が緑になる金属イオンは次のうちどれでしょう？,Cu(銅),Li(リチウム),Na(ナトリウム),Sr(ストロンチウム),自然科学
加熱すると、炎の色が橙色になる金属イオンは次のうちどれでしょう？,Ca(カルシウム),Na(ナトリウム),Ba(バリウム),K(カリウム),自然科学
加熱すると、炎の色が紅色になる金属イオンは次のうちどれでしょう？,Sr(ストロンチウム),Na(ナトリウム),Ba(バリウム),Cu(銅),自然科学
加熱すると、炎の色が黄緑になる金属イオンは次のうちどれでしょう？,Ba(バリウム),Li(リチウム),Ca(カルシウム),K(カリウム),自然科学
日本式天気記号において、白い丸のみの記号は何を表すでしょう？,快晴,晴れ,曇り,雪,自然科学
日本式天気記号において、白い丸の中央に縦線が一本描かれている記号は何を表すでしょう？,晴れ,快晴,天気不明,曇り,自然科学
日本式天気記号において、二重丸は何を表すでしょう？,曇り,晴れ,快晴,雪,自然科学
日本式天気記号において、白い丸の中にバツが描かれた記号は何を表すでしょう？,天気不明,雪,霧,あられ,自然科学
次のうち、日本式天気記号にないものはどれでしょう？,スモッグ,砂塵嵐,地吹雪,煙霧,自然科学
次のうち、日本式天気記号にないものはどれでしょう？,竜巻,ちり煙霧,霧雨,天気不明,自然科学
Al(アルミニウム)とMg(マグネシウム)とCu(銅)の合金は何でしょう？,ジュラルミン,ステンレス,白銅,真鍮,自然科学
Fe(鉄)とCr(クロム)とNi(ニッケル)の合金は何でしょう？,ステンレス,白銅,真鍮,青銅,自然科学
Cu(銅)とNi(ニッケル)の合金は何でしょう？,白銅,真鍮,青銅,半田,自然科学
Cu(銅)とZn(亜鉛)の合金は何でしょう？,真鍮,青銅,半田,ジュラルミン,自然科学
Cu(銅)とSn(錫)の合金は何でしょう？,青銅,ステンレス,白銅,真鍮,自然科学
Pb(鉛)とSn(錫)の合金は何でしょう？,半田,白銅,真鍮,青銅,自然科学
Fe(鉄)にZn(亜鉛)をメッキしたものは何でしょう？,トタン,ブリキ,アマルガム,真鍮,自然科学
Fe(鉄)にSn(錫)をメッキしたものは何でしょう？,ブリキ,トタン,アマルガム,青銅,自然科学
地震波速度の境界であり、地球の地殻上部と下部との境界のことを何というでしょう？,コンラッド不連続面,モホロビチッチ不連続面,グーテンベルク不連続面,レーマン不連続面,自然科学
地震波速度の境界であり、地球の地殻とマントルとの境界のことを何というでしょう？,モホロビチッチ不連続面,コンラッド不連続面,グーテンベルク不連続面,レーマン不連続面,自然科学
地震波速度の境界であり、地球のマントルと核の境界のことを何というでしょう？,グーテンベルク不連続面,コンラッド不連続面,モホロビチッチ不連続面,レーマン不連続面,自然科学
地震波速度の境界であり、地球の外核と内核との境界のことを何というでしょう？,レーマン不連続面,コンラッド不連続面,モホロビチッチ不連続面,グーテンベルク不連続面,自然科学
次の火成岩のうち、火山岩はどれでしょう？,流紋岩,花崗岩,閃緑岩,斑レイ岩,自然科学
次の火成岩のうち、火山岩はどれでしょう？,安山岩,花崗岩,閃緑岩,斑レイ岩,自然科学
次の火成岩のうち、火山岩はどれでしょう？,玄武岩,花崗岩,閃緑岩,斑レイ岩,自然科学
次の火成岩のうち、深成岩はどれでしょう？,花崗岩,流紋岩,安山岩,玄武岩,自然科学
次の火成岩のうち、深成岩はどれでしょう？,閃緑岩,流紋岩,安山岩,玄武岩,自然科学
次の火成岩のうち、深成岩はどれでしょう？,斑レイ岩,流紋岩,安山岩,玄武岩,自然科学
次の鉱物のうち、無色鉱物はどれでしょう？,石英,黒雲母,輝石,橄欖石,自然科学
次の鉱物のうち、無色鉱物はどれでしょう？,石英,黒雲母,角閃石,橄欖石,自然科学
次の鉱物のうち、無色鉱物はどれでしょう？,長石,黒雲母,輝石,角閃石,自然科学
次の鉱物のうち、無色鉱物はどれでしょう？,長石,角閃石,輝石,橄欖石,自然科学
太陽系の惑星のうち、唯一公転と自転の回転方向が逆の天体はどれでしょう？,金星,木星,海王星,天王星,自然科学
太陽系の惑星のうち、自転軸が太陽系の黄道面に対して約98度と大きく傾いており、ほぼ横倒しの状態で公転している天体はどれでしょう？,天王星,海王星,土星,木星,自然科学
火星の惑星はフォボスとなんでしょう？,ダイモス,イオ,エウロパ,カリスト,自然科学
火星の惑星はダイモスとなんでしょう？,フォボス,ガニメデ,エウロパ,カリスト,自然科学
イタリアの天文学者ガリレオ・ガリレイによって発見された木星の4つの衛星のうち、一番大きいものはどれでしょう？,ガニメデ,カリスト,イオ,エウロパ,自然科学
イタリアの天文学者ガリレオ・ガリレイによって発見された木星の4つの衛星のうち、公転軌道が一番木星に近いため、第一衛星とされた天体はどれでしょう？,イオ,ガニメデ,カリスト,エウロパ,自然科学
イタリアの天文学者ガリレオ・ガリレイによって発見された木星の4つの衛星のうち、公転軌道が二番目に木星に近いため、第ニ衛星とされた天体はどれでしょう？,エウロパ,ガニメデ,カリスト,イオ,自然科学
イタリアの天文学者ガリレオ・ガリレイによって発見された木星の4つの衛星のうち、公転軌道が三番目に木星に近いため、第三衛星とされた天体はどれでしょう？,ガニメデ,カリスト,イオ,エウロパ,自然科学
イタリアの天文学者ガリレオ・ガリレイによって発見された木星の4つの衛星のうち、公転軌道が一番木星から遠いため、第四衛星とされた天体はどれでしょう？,カリスト,ガニメデ,イオ,エウロパ,自然科学
土星の第六衛星で、土星の最大の衛星でもあるのは次のうちどれでしょう？,タイタン,トリトン,カロン,ガニメデ,自然科学
海王星の最大の衛星かつ第一衛星で、太陽系内の大型衛星の中では唯一、主惑星の自転方向に対して逆方向に公転する逆行軌道を持つのは次のうちどれでしょう？,トリトン,タイタン,カロン,ガニメデ,自然科学
夏の大三角形を描く、３つの星に当てはまらないのは次のうちどれでしょう？,シリウス,デネブ,アルタイル,ベガ,自然科学
夏の大三角形を描く、３つの星に当てはまらないのは次のうちどれでしょう？,プロキオン,デネブ,アルタイル,ベガ,自然科学
夏の大三角形を描く、３つの星に当てはまらないのは次のうちどれでしょう？,ベテルギウス,デネブ,アルタイル,ベガ,自然科学
冬の大三角形を描く、３つの星に当てはまらないのは次のうちどれでしょう？,デネブ,シリウス,プロキオン,ベテルギウス,自然科学
冬の大三角形を描く、３つの星に当てはまらないのは次のうちどれでしょう？,アルタイル,シリウス,プロキオン,ベテルギウス,自然科学
冬の大三角形を描く、３つの星に当てはまらないのは次のうちどれでしょう？,ベガ,シリウス,プロキオン,ベテルギウス,自然科学
デネブをα星とする星座は次のうち、どれでしょう？,はくちょう座,わし座,こと座,さそり座,自然科学
アルタイルをα星とする星座は次のうち、どれでしょう？,わし座,はくちょう座,こと座,おとめ座,自然科学
ベガをα星とする星座は次のうち、どれでしょう？,こと座,はくちょう座,わし座,オリオン座,自然科学
シリウスをα星とする星座は次のうち、どれでしょう？,こいぬ座,おおいぬ座,オリオン座,さそり座,自然科学
プロキオンをα星とする星座は次のうち、どれでしょう？,おおいぬ座,こいぬ座,オリオン座,さそり座,自然科学
ベテルギウスをα星とする星座は次のうち、どれでしょう？,オリオン座,おおいぬ座,こいぬ座,ふたご座,自然科学
スピカをα星とする星座は次のうち、どれでしょう？,おとめ座,さそり座,オリオン座,こいぬ座,自然科学
アンタレスをα星とする星座は次のうち、どれでしょう？,さそり座,おおいぬ座,こいぬ座,オリオン座,自然科学
ポルックスをα星とする星座は次のうち、どれでしょう？,ふたご座,おおいぬ座,こいぬ座,オリオン座,自然科学
アークトゥルスをα星とする星座は次のうち、どれでしょう？,うしかい座,ふたご座,みなみのうお座,りゅうこつ座,自然科学
アケルナルをα星とする星座は次のうち、どれでしょう？,エリダヌス座,ぎょしゃ座,みなみのうお座,りゅうこつ座,自然科学
アルデバランをα星とする星座は次のうち、どれでしょう？,おうし座,ぎょしゃ座,うしかい座,ふたご座,自然科学
カノープスをα星とする星座は次のうち、どれでしょう？,りゅうこつ座,エリダヌス座,うしかい座,オリオン座,自然科学
カペラをα星とする星座は次のうち、どれでしょう？,ぎょしゃ座,エリダヌス座,うしかい座,うお座,自然科学
フォーマルハウトをα星とする星座は次のうち、どれでしょう？,みなみのうお座,エリダヌス座,ぎょしゃ座,うお座,自然科学
レグルスをα星とする星座は次のうち、どれでしょう？,しし座,おおいぬ座,こいぬ座,さそり座,自然科学
太陽を除けば地球上から見える最も明るい恒星は、どれでしょう？,シリウス,リゲル,ポルックス,ベガ,自然科学
七夕の伝説における織姫にあたる恒星は、次のうちどれでしょう？,ベガ,アルタイル,デネブ,アンタレス,自然科学
七夕の伝説における彦星にあたる恒星は、次のうちどれでしょう？,アルタイル,ベガ,デネブ,アンタレス,自然科学
次のうち、オリオン座のβ星は、次のうちどれでしょう？,リゲル,ポルックス,シリウス,ベテルギウス,自然科学
次のうち、国際天文学連合が定めた88星座に含まれないのはどれでしょう？,ねこ座,いるか座,やまねこ座,くじら座,自然科学
次のうち、国際天文学連合が定めた88星座に含まれないのはどれでしょう？,となかい座,きりん座,うさぎ座,おおかみ座,自然科学
次のうち、国際天文学連合が定めた88星座に含まれないのはどれでしょう？,ふくろう座,つる座,はと座,くじゃく座,自然科学
次のうち、国際天文学連合が定めた88星座に含まれないのはどれでしょう？,雄鶏座,からす座,ふうちょう座,ほうおう座,自然科学
次のうち、国際天文学連合が定めた88星座に含まれないのはどれでしょう？,しぶんぎ座,ろくぶんぎ座,らしんばん座,はちぶんぎ座,自然科学
次のうち、国際天文学連合が定めた88星座に含まれないのはどれでしょう？,こがに座,こぎつね座,こじし座,こうま座,自然科学
アフガニスタンの国技とされている2組の騎馬隊がヤギを奪い合う競技はどれでしょう？,ブズカシ,ヤールギュレシ,ブフ,パト,スポーツ
次のうち、過去に夏季オリンピックで行われていた競技はどれでしょう？,クロッケー,ペタンク,セパタクロー,パサペッロ,スポーツ
次のアメリカの都市のうち、夏季オリンピックを開催したことがないのはどこでしょう？,ニューヨーク,セントルイス,ロサンゼルス,アトランタ,スポーツ
1956年のメルボルンオリンピックにおいて、唯一スウェーデンで行われた競技はどれでしょう？,馬術,射撃,セーリング,フェンシング,スポーツ
夏季オリンピックで初めて日本選手団が派遣されたのはどの大会でしょう？,1912年ストックホルム大会,1908年ロンドン大会,1916年ベルリン大会,1920年アントワープ大会,スポーツ
日本人で初めて夏季オリンピックで金メダルを獲得したのは誰でしょう？,織田幹夫,北村久寿雄,人見絹枝,前畑秀子,スポーツ
次のうち、過去に夏季オリンピックで日本が金メダルを獲得していない競技はどれでしょう？,女子サッカー,女子バレーボール,男子バレーボール,女子ソフトボール,スポーツ
2001年に阪神タイガース野村克也監督が、若手の俊足選手7人に命名した「F1セブン」に含まれないのは誰でしょう？,田中秀太,平下晃司,高波文一,沖原佳典,スポーツ
第1回冬季オリンピックが開催された都市はどこでしょう？,シャモニー(フランス),サンモリッツ(スイス),レークプラシッド(アメリカ),ガルミッシュ＝パルテンキルヒェン(ドイツ),スポーツ
次の都市のうち、冬季オリンピックが1度しか開催されていないのはどこでしょう？,スコーバレー(アメリカ),インスブルック(オーストリア),レークプラシッド(アメリカ),サンモリッツ(スイス),スポーツ
次の選手のうち、日本プロ野球で500盗塁を記録していないのは誰でしょう？,木塚忠助,福本豊,柴田勲,広瀬叔功,スポーツ
サッカーで相手選手を殴る反則を何というでしょう？,ストライキング,トリッピング,ノッキング,スピッティング,スポーツ
セ・パ両リーグで1000本安打を記録した選手は3人いるが、次のうち該当しないのは誰でしょう？,稲葉篤紀,和田一浩,大杉勝男,落合博満,スポーツ
北米4大プロスポーツリーグのうち、唯一カナダに本拠地を持つチームが所属していないリーグはどれでしょう？,NFL(アメリカンフットボール),NHL(アイスホッケー),NBA(バスケットボール),MLB(野球),スポーツ
次のうち、Jリーグ発足時に加盟した10チーム、通称オリジナル10に含まれるチームはどれでしょう？,横浜フリューゲルス,ベルマーレ平塚,ジュビロ磐田,柏レイソル,スポーツ
2019年現在、Jリーグに登録しているチーム数が6と一番多い都道府県はどこでしょう？,神奈川県,静岡県,東京都,大阪府,スポーツ
2016-2017シーズンで、Bリーグ初代王者となったチームはどこでしょう？,リンク栃木ブレックス,アルバルク東京,千葉ジェッツふなばし,川崎ブレイブサンダース,スポーツ
日本代表が1994年サッカーW杯アメリカ大会の出場を逃した試合、通称「ドーハの悲劇」の対戦相手国はイラクですが、1998年フランスW杯の出場を決めた試合、通称「ジョホールバルの歓喜」の対戦相手国はどこでしょう？,イラン,イラク,サウジアラビア,カタール,スポーツ
サッカーのダービーマッチのうち、「ビッグロンドンダービー」といえば、アーセナルとどこの試合でしょう？,チェルシー,トッテナム・ホットスパー,ウェストハム・ユナイテッド,クリスタル・パレス,スポーツ
サッカーのダービーマッチのうち、「ノースロンドンダービー」といえば、アーセナルとどこの試合でしょう？,トッテナム・ホットスパー,チェルシー,ウェストハム・ユナイテッド,クリスタル・パレス,スポーツ
大相撲の年6場所のうち、初場所の会場となるのは両国国技館ですが、十一月場所の会場となるのはどこでしょう？,福岡国際センター,エディオンアリーナ大阪(大阪府立体育会館),両国国技館,ドルフィンズアリーナ(愛知県体育館),スポーツ
本名を「ムンフバティン・ダワージャルガル」という第69代横綱はだれでしょう？,白鵬翔,鶴竜力三郎,日馬富士公平,朝青龍明徳,スポーツ
王貞治が世界新記録となる756号本塁打を打った相手投手は鈴木康二朗ですが、世界タイ記録となる755号本塁打を打った相手投手は誰でしょう？,三浦道男,鈴木康二朗,神部年男,村田元一,スポーツ
バレンティンが日本プロ野球のシーズン最多本塁打記録となる56号本塁打を打った相手投手は誰でしょう？,榎田大樹,マドリガル,メッセンジャー,前田健太,スポーツ
フリーエージェント権を行使し、日本プロ野球からメジャーリーグ移籍を果たした初の野手は誰でしょう？,新庄剛志,松井秀喜,田口壮,イチロー,スポーツ
